trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,Fixation.started,Target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,num_distr&,participant,session,date,expName,psychopyVersion,frameRate,expStart,
57,0,57,0,88.67612089999602,,88.62125719999312,,88.67612089999602,88.67612089999602,0.038593700010096654,89.9317347999895,[0.011111111111111112],[0.25555555555555554],[1],[0],[0],[1.272861900011776],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
58,0,58,0,89.99861039998359,,89.93706899997778,,89.99861039998359,89.99861039998359,0.04363230001763441,91.24263829999836,[-0.46574074074074073],[0.008333333333333333],[1],[0],[0],[1.2623364999890327],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
59,0,59,0,91.30178670000168,,91.24729669999215,,91.30178670000168,91.30178670000168,0.03793380002025515,92.89121599998907,[-0.18888888888888888],[-0.37037037037037035],[1],[0],[0],[1.6063425999891479],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
60,0,60,0,92.92745180000202,,92.89584359998116,5,92.92745180000202,92.92745180000202,0.019307800015667453,94.25425899997936,[0.3962962962962963],[0.09351851851851851],[1],[0],[0],[1.339454000000842],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
61,0,61,0,94.31504029998905,,94.25906459998805,,94.31504029998905,94.31504029998905,0.039365500007988885,96.22481399998651,[-0.49444444444444446],[-0.3351851851851852],[1],[0],[0],[1.9267310999857727],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
62,0,62,0,96.28459009999642,,96.22970009999699,,96.28459009999642,96.28459009999642,0.03845169997657649,97.90555329999188,[0.23703703703703705],[-0.21296296296296297],[1],[0],[0],[1.6378947999910451],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
63,0,63,0,97.96413389997906,,97.91043849999551,,97.96413389997906,97.96413389997906,0.03622369997901842,99.69442159999744,[0.4212962962962963],[0.19537037037037036],[1],[0],[0],[1.748124799982179],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
64,0,64,0,99.73271179999574,,99.6991294999898,5,99.73271179999574,99.73271179999574,0.021479699993506074,101.16501959998277,[0.30185185185185187],[0.4064814814814815],[1],[0],[0],[1.4447712999826763],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
65,0,65,0,101.22536339997896,,101.16962109997985,,101.22536339997896,101.22536339997896,0.037350500002503395,102.40561469999375,[-0.07777777777777778],[0.1638888888888889],[1],[0],[0],[1.199042099993676],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
66,0,66,0,102.46740080000018,,102.41069789999165,,102.46740080000018,102.46740080000018,0.03805959998862818,105.10379189997911,[0.013888888888888888],[0.44907407407407407],[1],[0],[0],[2.655336499999976],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
67,0,67,0,105.1656000999792,,105.10942110000178,,105.1656000999792,105.1656000999792,0.038177299982635304,106.28963439998915,[-0.05092592592592592],[0.29259259259259257],[1],[0],[0],[1.1424188000091817],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
68,0,68,0,106.34684429998742,,106.2944584999932,,106.34684429998742,106.34684429998742,0.03618480000295676,108.64779489999637,[0.12129629629629629],[0.45555555555555555],[1],[0],[0],[2.317525899998145],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
69,0,69,0,108.68514059999143,,108.65231730000232,5,108.68514059999143,108.68514059999143,0.019806700001936406,109.89056609998806,[-0.26944444444444443],[0.3685185185185185],[1],[0],[0],[1.2188071999989916],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
70,0,70,0,109.92566969999461,,109.89539789999253,5,109.92566969999461,109.92566969999461,0.019026199996005744,111.10646989999805,[0.12222222222222222],[-0.06388888888888888],[1],[0],[0],[1.1923842999967746],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
71,0,71,0,111.16762279998511,,111.11148209997918,,111.16762279998511,111.16762279998511,0.038763900025514886,112.33990329998778,[-0.07314814814814814],[-0.014814814814814815],[1],[0],[0],[1.1901900000229944],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
72,0,72,0,112.37856819998706,,112.34486620000098,5,112.37856819998706,112.37856819998706,0.02209640000364743,113.63720529997954,[-0.4722222222222222],[0.10277777777777777],[1],[0],[0],[1.270610100007616],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
73,0,73,0,113.69919269997627,,113.64205739999306,,113.69919269997627,113.69919269997627,0.04087630001595244,115.00339909998002,[-0.1388888888888889],[0.3648148148148148],[1],[0],[0],[1.320808999997098],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
74,0,74,0,115.06523479998577,,115.00847229998908,,115.06523479998577,115.06523479998577,0.040550699981395155,116.32450289998087,[0.11574074074074074],[0.45185185185185184],[1],[0],[0],[1.275898000021698],[],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
75,0,75,0,116.36122479999904,,116.32948679997935,5,116.36122479999904,116.36122479999904,0.020092700025998056,118.18162479999592,[0.16111111111111112],[-0.38425925925925924],[1],[0],[0],[1.8324618999904487],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
76,0,76,0,118.22048960000393,,118.18665419999161,5,118.22048960000393,118.22048960000393,0.020815399999264628,119.83140569998068,[-0.03333333333333333],[-0.26481481481481484],[1],[0],[0],[1.6243763999955263],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
77,0,77,0,119.89369959998294,,119.83613089998835,,119.89369959998294,119.89369959998294,0.03823150001699105,121.18664909998188,[0.30648148148148147],[-0.07222222222222222],[1],[0],[0],[1.3126953000028152],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
78,0,78,0,121.24613949999912,,121.19164559998899,,121.24613949999912,121.24613949999912,0.038287000003037974,123.0034358999983,[-0.34444444444444444],[0.4888888888888889],[1],[0],[0],[1.7738466000009794],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
79,0,79,0,123.06655249997857,,123.00846949999686,,123.06655249997857,123.06655249997857,0.041647300007753074,125.84497849998297,[0.05277777777777778],[-0.1175925925925926],[1],[0],[0],[2.7948206999863032],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
80,0,80,0,125.91343679997954,,125.85048419999657,,125.91343679997954,125.91343679997954,0.0464464999968186,127.66606829999364,[0.2037037037037037],[-0.3527777777777778],[1],[0],[0],[1.7695043999992777],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
81,0,81,0,127.70305899999221,,127.67088469999726,5,127.70305899999221,127.70305899999221,0.019995100010419264,129.33960619999561,[-0.010185185185185186],[-0.4675925925925926],[1],[0],[0],[1.648952499992447],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
82,0,82,0,129.40168119998998,,129.34498419999727,,129.40168119998998,129.40168119998998,0.03935599999385886,131.0762261999771,[-0.13055555555555556],[0.15185185185185185],[1],[0],[0],[1.6922790000098757],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
83,0,83,0,131.113397899986,,131.08102059998782,5,131.113397899986,131.113397899986,0.019855799997458234,132.55290839998634,[0.2351851851851852],[-0.23148148148148148],[1],[0],[0],[1.4524506999878213],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
84,0,84,0,132.61408489997848,,132.5579828999762,,132.61408489997848,132.61408489997848,0.03862870001466945,134.05897309997818,[0.11296296296296296],[0.2518518518518518],[1],[0],[0],[1.4626975000137463],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
85,0,85,0,134.11620759998914,,134.06361889999243,,134.11620759998914,134.11620759998914,0.0364218000031542,135.239702699997,[0.21296296296296297],[-0.1111111111111111],[1],[0],[0],[1.1397081000031903],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
86,0,86,0,135.2773183999816,,135.24447509998572,5,135.2773183999816,135.2773183999816,0.01930389998597093,136.682195100002,[0.03611111111111111],[0.2953703703703704],[1],[0],[0],[1.4189366000064183],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
87,0,87,0,136.72010769997723,,136.6872285999998,5,136.72010769997723,136.72010769997723,0.020513499999651685,138.79812649998348,[0.3814814814814815],[0.44907407407407407],[1],[0],[0],[2.090534499991918],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
88,0,88,0,138.88015679997625,,138.80377359999693,,138.88015679997625,138.88015679997625,0.044963099993765354,140.3595467999985,[0.10925925925925926],[0.3314814814814815],[1],[0],[0],[1.5116385000001173],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
89,0,89,0,140.42536500000278,,140.3649334999791,,140.42536500000278,140.42536500000278,0.03942229997483082,141.95429090000107,[-0.26296296296296295],[-0.05185185185185185],[1],[0],[0],[1.5505700999929104],['Target'],10,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
90,0,90,0,141.99487829999998,,141.95920539999497,5,141.99487829999998,141.99487829999998,0.021906400012085214,143.81002999999328,[0.48518518518518516],[0.3490740740740741],[1],[0],[0],[1.8293881999852601],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
91,0,91,0,143.84762220000266,,143.8149979999871,5,143.84762220000266,143.84762220000266,0.020531300018774346,145.72335279997787,[-0.3712962962962963],[-0.10648148148148148],[1],[0],[0],[1.888259699975606],['Target'],,329676,001,2024-10-06_23h31.34.609,Visual Search Task_tutorial,2024.1.5,None,2024-10-06 23h31.44.681191 +0530,
